step,regime,spot,time_to_expiry,fair_value,delta,gamma,vega,theta,bid,ask,half_spread,trade_size,trade_price,option_inventory,hedge_shares,cash,cumulative_transaction_cost,pnl
68,adverse,98.56869217099776,0.10825396825396824,3.1149028296435404,0.4700386531092385,0.04380907089424146,12.901609354958792,-17.981558283220195,2.3530622194030117,4.076743439884069,0.8618406102405286,0,,-4,188.0154612436954,-16681.677603681936,7.462562424725694,604.7993871786202
69,adverse,97.9964339976498,0.10809523809523809,2.8502825244350873,0.44488452506911813,0.04379931363156638,12.73070467098179,-17.710629867093825,2.1548616108018805,3.7457034380682943,0.7954209136332069,0,,-4,177.95381002764725,-15695.86886556896,7.659763612585861,602.8569236616531
70,adverse,98.0838048660376,0.10793650793650793,2.8865000304900548,0.44862738173207395,0.04384799229119365,12.748841347812512,-17.769494576063224,2.181988522837051,3.7910115381430587,0.8045115076530037,0,,-4,179.4509526928296,-15842.74368368713,7.689132702391534,603.8885310648911
71,adverse,98.50784514369272,0.10777777777777778,3.077825183267194,0.46715850317987145,0.04390780249410789,12.857916353512183,-17.99026424486229,2.3252910622671283,4.03035930426726,0.8525341210000656,0,,-4,186.8634012719486,-16573.074057321923,7.835169569745022,603.3068648920234
72,adverse,98.40389561537152,0.10761904761904761,3.026652585865513,0.46251916917474306,0.04394129140759294,12.821669423595296,-17.95412792451469,2.286962786813269,3.966342384917757,0.8396897990522437,0,,-4,185.00766766989722,-16390.499163938854,7.8716918528782625,604.3150191468521
73,adverse,98.12222403801343,0.10746031746031745,2.895288632220378,0.45006061281118537,0.043948091562477164,12.731539974028513,-17.824702813233003,2.188571185533063,3.8020060789076933,0.8067174466873148,0,,-4,180.02424512447413,-15901.612457361458,7.969488753573881,604.6514021282856
74,adverse,98.3823413581194,0.1073015873015873,3.010993295645001,0.4614203160092101,0.044004260229255035,12.796559195197988,-17.96764091420667,2.2752339784381057,3.9467526128518964,0.8357593172068952,0,,-4,184.56812640368403,-16348.739543999274,8.05889628939428,605.1075534185002
75,adverse,98.4697292077911,0.10714285714285714,3.0486243711670795,0.46519250482863717,0.04403626176065483,12.809647726510926,-18.020702364238367,2.3034196540041427,3.9938290883300165,0.8452047171629369,0,,-4,186.07700193145487,-16497.347824340057,8.088612002319852,606.1544191810935
76,adverse,98.7808084520459,0.10698412698412697,3.1925838222940044,0.47882413277968316,0.044035952984906264,12.871522798771231,-18.166925018046427,2.4112452828982094,4.173922361689799,0.8813385393957951,0,,-4,191.52965311187327,-17036.07283960715,8.196335460681599,606.3476084060021
77,adverse,98.65997186851767,0.10682539682539682,3.1321691955793867,0.47343434165680065,0.044086891328584295,12.83583120826146,-18.129301218119554,2.365994727488961,4.098343663669812,0.866174468090426,0,,-4,189.37373666272026,-16823.412723914083,8.238875991926461,607.3271296342136
